Customer_ID,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
16447,135,3,727.1,3,3,3,9,Loyal
16696,135,4,657.9,3,3,3,9,Loyal
15261,135,4,1508.0,3,4,4,11,Loyal
13492,136,3,1269.84,3,3,4,10,Loyal
15855,136,6,1052.72,3,4,3,10,Loyal
14100,137,1,191.95,3,1,1,5,Needs Attention
17693,137,1,200.47,3,1,1,5,Needs Attention
17040,137,2,463.25,3,2,2,7,Needs Attention
13296,137,6,792.51,3,4,3,10,Loyal
15372,137,8,6017.06,3,5,5,13,Loyal
14692,137,12,1715.14,3,5,4,12,Loyal
16305,138,1,361.22,3,2,2,7,Needs Attention
13116,138,1,501.14,3,2,2,7,Needs Attention
12864,138,2,299.57,3,2,2,7,Needs Attention
12763,138,2,494.08,3,2,2,7,Needs Attention
17265,138,2,550.01,3,2,2,7,Needs Attention
16178,138,2,612.6,3,2,3,8,Needs Attention
17312,138,3,644.3,3,3,3,9,Loyal
17649,138,3,1578.89,3,3,4,10,Loyal
17935,138,7,683.24,3,4,3,10,Loyal
16948,138,7,868.77,3,4,3,10,Loyal
12916,138,7,4479.73,3,4,5,12,Loyal
13037,138,12,3914.95,3,5,5,13,Loyal
13802,138,19,26259.11,3,5,5,13,Loyal
18146,140,2,160.35,3,2,1,6,Needs Attention
16866,140,3,207.74,3,3,1,7,Loyal
18262,140,3,577.54,3,3,2,8,Loyal
15704,140,6,3734.66,3,4,5,12,Loyal
14259,141,1,120.0,3,1,1,5,Needs Attention
17660,141,2,342.22,3,2,2,7,Needs Attention
15108,141,3,1159.25,3,3,3,9,Loyal
17694,141,3,1695.97,3,3,4,10,Loyal
16654,141,8,1484.07,3,4,4,11,Loyal
15623,141,8,2437.05,3,4,4,11,Loyal
12521,142,1,545.68,3,2,2,7,Needs Attention
17866,142,3,1134.95,3,3,3,9,Loyal
17962,142,4,665.91,3,3,3,9,Loyal
16807,142,6,2123.88,3,4,4,11,Loyal
12510,142,7,3039.03,3,4,5,12,Loyal
14117,143,1,90.0,3,1,1,5,Needs Attention
16112,143,4,195.74,3,3,1,7,Loyal
15713,143,4,839.64,3,3,3,9,Loyal
12875,143,5,1356.99,3,4,4,11,Loyal
12947,143,6,1603.99,3,4,4,11,Loyal
12840,143,7,4041.97,3,4,5,12,Loyal
13821,144,6,1379.08,3,4,4,11,Loyal
16859,144,7,1932.41,3,4,4,11,Loyal
14758,144,7,2864.97,3,4,4,11,Loyal
12833,145,1,417.38,3,2,2,7,Needs Attention
13967,145,2,166.3,3,2,1,6,Needs Attention
16054,145,4,2111.88,3,4,4,11,Loyal
17984,145,5,1148.69,3,4,3,10,Loyal
15716,145,11,2482.74,3,5,4,12,Loyal
17948,147,1,358.56,3,2,2,7,Needs Attention
15004,147,1,1220.38,3,2,4,9,Needs Attention
12815,147,2,863.46,3,3,3,9,Loyal
14722,147,3,489.52,3,3,2,8,Loyal
14958,147,6,941.99,3,4,3,10,Loyal
12405,148,1,1390.39,3,2,4,9,Needs Attention
15256,148,2,170.4,3,2,1,6,Needs Attention
14847,148,3,1348.95,3,3,4,10,Loyal
12653,148,3,4160.83,3,3,5,11,Loyal
12915,148,4,975.1,3,3,3,9,Loyal
14891,148,4,1106.73,3,3,3,9,Loyal
17259,148,6,1452.39,3,4,4,11,Loyal
15402,148,6,1830.12,3,4,4,11,Loyal
14461,148,13,6676.52,3,5,5,13,Loyal
15895,149,1,179.17,3,1,1,5,Needs Attention
13667,149,1,299.05,3,1,2,6,Needs Attention
13420,149,2,159.85,3,2,1,6,Needs Attention
18121,149,2,653.3,3,2,3,8,Needs Attention
16450,149,3,1505.73,3,3,4,10,Loyal
14400,149,3,1732.47,3,3,4,10,Loyal
16998,149,5,402.0,3,4,2,9,Loyal
15795,149,8,1979.87,3,4,4,11,Loyal
12669,150,2,1427.73,3,3,4,10,Loyal
14548,150,9,2541.29,3,5,4,12,Loyal
13678,151,1,232.6,3,1,1,5,Needs Attention
13675,151,2,486.82,3,2,2,7,Needs Attention
15045,151,2,735.66,3,2,3,8,Needs Attention
17444,151,2,2389.1,3,3,4,10,Loyal
13754,151,3,447.05,3,3,2,8,Loyal
14552,151,3,507.93,3,3,2,8,Loyal
12717,151,3,1058.91,3,3,3,9,Loyal
17337,151,4,1979.61,3,4,4,11,Loyal
15265,151,4,3345.64,3,4,5,12,Loyal
15577,151,5,396.03,3,4,2,9,Loyal
18024,152,2,389.78,3,2,2,7,Needs Attention
17787,152,4,1817.54,3,4,4,11,Loyal
17126,152,9,2008.93,3,5,4,12,Loyal
12461,154,1,626.88,3,2,3,8,Needs Attention
16091,154,2,315.06,3,2,2,7,Needs Attention
16398,154,2,1705.8,3,3,4,10,Loyal
13955,154,3,544.07,3,3,2,8,Loyal
12648,154,4,1039.0,3,3,3,9,Loyal
14104,154,5,740.53,3,4,3,10,Loyal
14264,154,6,1517.36,3,4,4,11,Loyal
15920,154,8,565.19,3,4,2,9,Loyal
15182,154,11,2998.95,3,5,5,13,Loyal
18037,154,15,167.42,3,5,1,9,Loyal
13302,155,2,159.2,3,2,1,6,Needs Attention
18013,155,2,187.29,3,2,1,6,Needs Attention
13699,155,2,764.15,3,2,3,8,Needs Attention
13583,155,2,1445.03,3,3,4,10,Loyal
14459,155,2,5375.74,3,3,5,11,Loyal
15512,155,4,331.58,3,3,2,8,Loyal
14021,155,7,1716.58,3,4,4,11,Loyal
13291,155,11,3270.79,3,5,5,13,Loyal
16829,156,2,513.32,3,2,2,7,Needs Attention
15334,156,3,347.87,3,3,2,8,Loyal
14645,156,3,876.89,3,3,3,9,Loyal
17440,156,4,323.58,3,3,2,8,Loyal
12977,156,4,513.88,3,3,2,8,Loyal
13253,156,4,2951.11,3,4,5,12,Loyal
12450,156,5,688.2,3,4,3,10,Loyal
17341,156,5,1272.21,3,4,4,11,Loyal
15889,156,8,1407.05,3,4,4,11,Loyal
16919,156,24,4909.66,3,5,5,13,Loyal
15581,156,34,4505.16,3,5,5,13,Loyal
16338,157,1,214.8,3,1,1,5,Needs Attention
18142,157,2,1019.52,3,3,3,9,Loyal
18203,157,4,482.52,3,3,2,8,Loyal
16146,157,4,946.38,3,3,3,9,Loyal
14352,157,4,1078.96,3,3,3,9,Loyal
13338,157,4,2345.62,3,4,4,11,Loyal
15646,157,5,784.81,3,4,3,10,Loyal
17046,157,5,1906.07,3,4,4,11,Loyal
14905,157,8,1971.39,3,4,4,11,Loyal
13085,157,8,2433.28,3,4,4,11,Loyal
12980,157,21,16245.78,3,5,5,13,Loyal
15349,158,2,463.91,3,2,2,7,Needs Attention
17464,158,3,907.14,3,3,3,9,Loyal
17765,158,4,524.0,3,3,2,8,Loyal
16344,158,4,842.42,3,3,3,9,Loyal
17939,159,1,99.14,3,1,1,5,Needs Attention
17899,159,1,154.55,3,1,1,5,Needs Attention
15007,159,1,156.91,3,1,1,5,Needs Attention
17781,159,2,188.02,3,2,1,6,Needs Attention
17105,159,2,665.78,3,2,3,8,Needs Attention
13833,159,2,700.41,3,2,3,8,Needs Attention
12922,161,1,405.38,3,2,2,7,Needs Attention
16498,161,2,100.97,3,2,1,6,Needs Attention
14338,161,3,928.1,3,3,3,9,Loyal
17123,161,3,966.67,3,3,3,9,Loyal
17505,161,5,2435.48,3,4,4,11,Loyal
15483,161,10,810.68,3,5,3,11,Loyal
14016,161,11,11303.41,3,5,5,13,Loyal
15578,162,1,127.1,3,1,1,5,Needs Attention
17891,162,1,203.86,3,1,1,5,Needs Attention
13745,162,2,777.36,3,2,3,8,Needs Attention
14803,162,3,845.55,3,3,3,9,Loyal
14267,162,3,1516.24,3,3,4,10,Loyal
12424,162,4,3340.03,3,4,5,12,Loyal
15537,163,1,110.92,3,1,1,5,Needs Attention
17391,163,2,508.8,3,2,2,7,Needs Attention
17408,163,3,316.09,3,3,2,8,Loyal
16801,163,4,1594.23,3,4,4,11,Loyal
14327,163,6,1894.93,3,4,4,11,Loyal
16553,163,33,16584.01,3,5,5,13,Loyal
14351,164,1,51.0,3,1,1,5,Needs Attention
16545,164,2,689.82,3,2,3,8,Needs Attention
15146,164,2,1327.16,3,3,4,10,Loyal
16473,164,4,470.83,3,3,2,8,Loyal
13656,164,4,1078.85,3,3,3,9,Loyal
14481,164,5,2284.69,3,4,4,11,Loyal
12493,165,2,379.74,3,2,2,7,Needs Attention
17110,165,3,499.9,3,3,2,8,Loyal
13453,165,3,781.69,3,3,3,9,Loyal
18193,165,3,1207.35,3,3,4,10,Loyal
17980,165,4,1012.72,3,3,3,9,Loyal
15976,165,6,1680.31,3,4,4,11,Loyal
12548,166,1,67.2,3,1,1,5,Needs Attention
14795,166,1,131.45,3,1,1,5,Needs Attention
15644,166,4,803.54,3,3,3,9,Loyal
17969,166,20,2354.29,3,5,4,12,Loyal
15258,168,2,623.16,3,2,3,8,Needs Attention
17704,168,2,885.19,3,3,3,9,Loyal
15665,168,5,3987.07,3,4,5,12,Loyal
13856,168,11,1142.03,3,5,3,11,Loyal
15130,169,1,330.11,3,1,2,6,Needs Attention
17630,169,2,503.6,3,2,2,7,Needs Attention
13937,169,2,880.13,3,3,3,9,Loyal
13300,169,3,1285.51,3,3,4,10,Loyal
16647,169,4,541.9,3,3,2,8,Loyal
15384,169,4,2027.79,3,4,4,11,Loyal
17709,169,5,671.01,3,4,3,10,Loyal
14656,169,5,790.0,3,4,3,10,Loyal
16287,169,5,1006.98,3,4,3,10,Loyal
14584,169,8,1738.16,3,4,4,11,Loyal
15379,169,8,4877.84,3,5,5,13,Loyal
13929,169,11,3494.1,3,5,5,13,Loyal
16247,170,1,114.56,3,1,1,5,Needs Attention
16114,170,1,135.75,3,1,1,5,Needs Attention
17877,170,1,237.61,3,1,1,5,Needs Attention
15041,170,2,288.98,3,2,2,7,Needs Attention
14998,170,4,753.18,3,3,3,9,Loyal
16214,170,4,2038.25,3,4,4,11,Loyal
14643,170,5,1679.89,3,4,4,11,Loyal
15412,171,1,190.53,3,1,1,5,Needs Attention
15507,171,1,475.86,3,2,2,7,Needs Attention
16526,171,2,717.21,3,2,3,8,Needs Attention
17960,171,3,135.08,3,3,1,7,Loyal
15825,172,1,532.94,3,2,2,7,Needs Attention
15700,172,2,696.68,3,2,3,8,Needs Attention
15280,172,3,397.52,3,3,2,8,Loyal
15076,172,3,1447.74,3,3,4,10,Loyal
15921,172,4,765.61,3,3,3,9,Loyal
15016,172,5,620.89,3,4,3,10,Loyal
15389,172,5,2733.8,3,4,4,11,Loyal
16320,172,6,5628.99,3,4,5,12,Loyal
17897,172,9,2053.04,3,5,4,12,Loyal
18260,172,23,9947.26,3,5,5,13,Loyal
13618,173,1,177.34,3,1,1,5,Needs Attention
17879,173,1,178.52,3,1,1,5,Needs Attention
13568,173,1,187.05,3,1,1,5,Needs Attention
15909,173,1,191.94,3,1,1,5,Needs Attention
14162,173,2,289.36,3,2,2,7,Needs Attention
16484,173,2,404.3,3,2,2,7,Needs Attention
12837,173,2,662.66,3,2,3,8,Needs Attention
16050,173,3,300.7,3,3,2,8,Loyal
17616,173,4,734.4,3,3,3,9,Loyal
13005,173,4,999.68,3,3,3,9,Loyal
16805,173,4,1076.34,3,3,3,9,Loyal
15535,173,6,1044.37,3,4,3,10,Loyal
18062,173,6,1632.67,3,4,4,11,Loyal
14491,175,2,340.93,3,2,2,7,Needs Attention
17204,175,9,5504.69,3,5,5,13,Loyal
16257,176,1,21.95,3,1,1,5,Needs Attention
13826,176,1,189.5,3,1,1,5,Needs Attention
15585,176,1,455.3,3,2,2,7,Needs Attention
17446,176,2,120.9,3,2,1,6,Needs Attention
15219,176,2,685.45,3,2,3,8,Needs Attention
16739,176,2,786.43,3,2,3,8,Needs Attention
13951,176,3,674.45,3,3,3,9,Loyal
16276,176,3,2629.39,3,3,4,10,Loyal
12908,176,5,1776.0,3,4,4,11,Loyal
14037,176,6,836.95,3,4,3,10,Loyal
18168,176,16,3435.5,3,5,5,13,Loyal
18165,177,1,302.46,3,1,2,6,Needs Attention
13343,177,1,303.43,3,1,2,6,Needs Attention
14222,177,1,683.17,3,2,3,8,Needs Attention
16644,177,2,833.78,3,3,3,9,Loyal
17536,177,3,364.83,3,3,2,8,Loyal
12809,177,3,1384.34,3,3,4,10,Loyal
16461,177,3,1539.83,3,3,4,10,Loyal
15574,177,6,1101.44,3,4,3,10,Loyal
17749,178,3,1026.18,3,3,3,9,Loyal
13476,178,5,2061.47,3,4,4,11,Loyal
17179,178,6,1507.26,3,4,4,11,Loyal
15912,178,9,1074.7,3,5,3,11,Loyal
12732,179,1,218.26,3,1,1,5,Needs Attention
15069,179,1,1109.53,3,2,3,8,Needs Attention
17795,179,2,342.83,3,2,2,7,Needs Attention
13936,179,3,939.66,3,3,3,9,Loyal
13080,179,4,280.73,3,3,1,7,Loyal
17349,179,5,772.41,3,4,3,10,Loyal
13663,179,5,2047.51,3,4,4,11,Loyal
14573,179,13,2163.12,3,5,4,12,Loyal
18281,180,2,201.14,3,2,1,6,Needs Attention
14823,180,3,321.43,3,3,2,8,Loyal
14450,180,7,1128.44,3,4,3,10,Loyal
16581,182,1,105.84,3,1,1,5,Needs Attention
17234,182,1,149.89,3,1,1,5,Needs Attention
13533,182,3,269.09,3,3,1,7,Loyal
13686,182,3,409.04,3,3,2,8,Loyal
16614,182,3,1179.79,3,3,3,9,Loyal
15098,182,3,39916.5,3,3,5,11,Loyal
16113,183,1,161.38,3,1,1,5,Needs Attention
14501,183,2,251.21,3,2,1,6,Needs Attention
14241,183,2,333.7,3,2,2,7,Needs Attention
13811,183,2,519.75,3,2,2,7,Needs Attention
15780,183,3,475.28,3,3,2,8,Loyal
14231,183,4,1235.62,3,4,4,11,Loyal
13900,183,6,1610.59,3,4,4,11,Loyal
15609,184,1,298.48,3,1,2,6,Needs Attention
14622,184,1,320.58,3,1,2,6,Needs Attention
16832,184,5,417.61,3,4,2,9,Loyal
13466,184,5,1013.35,3,4,3,10,Loyal
12383,184,5,1628.56,3,4,4,11,Loyal
16955,184,6,1120.31,3,4,3,10,Loyal
17409,184,10,7793.51,3,5,5,13,Loyal
14542,185,1,103.25,3,1,1,5,Needs Attention
18072,185,1,247.44,3,1,1,5,Needs Attention
17124,185,1,294.24,3,1,2,6,Needs Attention
17026,185,3,175.83,3,3,1,7,Loyal
14375,185,3,1106.82,3,3,3,9,Loyal
13395,185,3,1180.23,3,3,3,9,Loyal
17987,185,5,965.44,3,4,3,10,Loyal
17874,185,6,683.46,3,4,3,10,Loyal
17854,185,6,1068.5,3,4,3,10,Loyal
17707,185,8,609.3,3,4,3,10,Loyal
12868,185,8,2043.76,3,4,4,11,Loyal
12891,185,11,840.5,3,5,3,11,Loyal
14867,185,16,2952.06,3,5,5,13,Loyal
16849,186,1,124.57,3,1,1,5,Needs Attention
15386,186,1,394.14,3,2,2,7,Needs Attention
15852,186,3,257.26,3,3,1,7,Loyal
12802,186,5,2186.42,3,4,4,11,Loyal
16611,186,6,1785.13,3,4,4,11,Loyal
16520,186,6,2148.38,3,4,4,11,Loyal
13682,187,1,59.5,3,1,1,5,Needs Attention
16963,187,1,110.55,3,1,1,5,Needs Attention
17708,187,4,884.18,3,3,3,9,Loyal
12468,187,5,3238.74,3,4,5,12,Loyal
14682,187,6,1514.81,2,4,4,10,At Risk - High Value
14512,187,7,1215.97,2,4,4,10,At Risk - High Value
16883,187,19,2246.06,2,5,4,11,At Risk - High Value
16659,189,1,39.12,2,1,1,4,Needs Attention
16967,189,1,319.02,2,1,2,5,Needs Attention
13885,189,2,506.8,2,2,2,6,Needs Attention
16230,189,2,542.03,2,2,2,6,Needs Attention
15405,189,2,659.84,2,2,3,7,Needs Attention
16117,189,3,654.4,2,3,3,8,At Risk - High Value
13294,189,3,1689.53,2,3,4,9,At Risk - High Value
12601,189,6,573.26,2,4,2,8,At Risk - High Value
15508,189,6,1000.27,2,4,3,9,At Risk - High Value
14453,190,1,119.93,2,1,1,4,Needs Attention
17900,190,2,112.2,2,2,1,5,Needs Attention
15918,190,3,582.88,2,3,2,7,At Risk - High Value
17531,190,3,1266.82,2,3,4,9,At Risk - High Value
16529,190,4,1986.8,2,4,4,10,At Risk - High Value
15658,190,8,2117.27,2,4,4,10,At Risk - High Value
13062,191,1,346.98,2,1,2,5,Needs Attention
16424,191,2,443.06,2,2,2,6,Needs Attention
14377,191,2,617.05,2,2,3,7,Needs Attention
15643,191,3,664.0,2,3,3,8,At Risk - High Value
17472,191,4,922.35,2,3,3,8,At Risk - High Value
13475,191,4,1431.78,2,4,4,10,At Risk - High Value
16483,192,1,139.35,2,1,1,4,Needs Attention
12790,192,2,546.85,2,2,2,6,Needs Attention
13398,192,2,670.34,2,2,3,7,Needs Attention
16810,192,2,842.04,2,3,3,8,At Risk - High Value
13070,192,4,751.7,2,3,3,8,At Risk - High Value
18190,192,5,745.62,2,4,3,9,At Risk - High Value
17454,192,10,1547.94,2,5,4,11,At Risk - High Value
18231,192,28,6848.27,2,5,5,12,At Risk - High Value
15925,194,1,207.15,2,1,1,4,Needs Attention
15897,194,2,208.59,2,2,1,5,Needs Attention
16567,194,2,865.6,2,3,3,8,At Risk - High Value
12426,194,2,1201.21,2,3,4,9,At Risk - High Value
17051,194,4,706.49,2,3,3,8,At Risk - High Value
17152,194,4,2016.5,2,4,4,10,At Risk - High Value
16889,194,6,2526.65,2,4,4,10,At Risk - High Value
14280,196,1,134.04,2,1,1,4,Needs Attention
16323,196,2,353.66,2,2,2,6,Needs Attention
15104,196,2,993.54,2,3,3,8,At Risk - High Value
13135,196,2,3371.45,2,3,5,10,At Risk - High Value
12999,196,3,455.88,2,3,2,7,At Risk - High Value
16275,196,3,2151.11,2,3,4,9,At Risk - High Value
16034,196,6,911.32,2,4,3,9,At Risk - High Value
14625,196,11,4497.88,2,5,5,12,At Risk - High Value
14828,196,13,9839.46,2,5,5,12,At Risk - High Value
14816,197,1,271.85,2,1,1,4,Needs Attention
12974,197,2,408.95,2,2,2,6,Needs Attention
16449,197,2,707.69,2,2,3,7,Needs Attention
12547,197,3,299.58,2,3,2,7,At Risk - High Value
16838,197,4,1159.61,2,3,3,8,At Risk - High Value
16356,197,6,415.87,2,4,2,8,At Risk - High Value
17550,197,9,2506.64,2,5,4,11,At Risk - High Value
14740,197,11,4161.06,2,5,5,12,At Risk - High Value
14705,198,1,179.0,2,1,1,4,Needs Attention
14985,198,2,292.01,2,2,2,6,Needs Attention
16448,198,2,361.12,2,2,2,6,Needs Attention
16763,198,2,964.7,2,3,3,8,At Risk - High Value
14009,198,3,1099.91,2,3,3,8,At Risk - High Value
17770,198,5,1143.27,2,4,3,9,At Risk - High Value
17955,198,6,949.9,2,4,3,9,At Risk - High Value
15882,198,8,1122.38,2,4,3,9,At Risk - High Value
15042,199,2,315.45,2,2,2,6,Needs Attention
15314,199,3,820.45,2,3,3,8,At Risk - High Value
18202,199,3,1396.99,2,3,4,9,At Risk - High Value
17375,199,4,660.55,2,3,3,8,At Risk - High Value
13737,200,1,339.6,2,1,2,5,Needs Attention
13339,200,1,860.12,2,2,3,7,Needs Attention
17715,200,2,489.6,2,2,2,6,Needs Attention
13479,200,4,851.37,2,3,3,8,At Risk - High Value
13223,200,6,969.12,2,4,3,9,At Risk - High Value
14817,200,7,3609.86,2,4,5,11,At Risk - High Value
15705,201,1,143.1,2,1,1,4,Needs Attention
15292,201,1,178.39,2,1,1,4,Needs Attention
13227,201,1,257.7,2,1,1,4,Needs Attention
14647,201,2,506.04,2,2,2,6,Needs Attention
15724,201,3,310.85,2,3,2,7,At Risk - High Value
17176,201,3,902.32,2,3,3,8,At Risk - High Value
14195,201,6,2615.6,2,4,4,10,At Risk - High Value
13391,203,1,59.8,2,1,1,4,Needs Attention
17455,203,1,131.7,2,1,1,4,Needs Attention
18048,203,3,394.93,2,3,2,7,At Risk - High Value
16226,203,5,672.17,2,4,3,9,At Risk - High Value
13243,203,5,1220.38,2,4,4,10,At Risk - High Value
13887,204,1,349.55,2,1,2,5,Needs Attention
17245,204,2,371.63,2,2,2,6,Needs Attention
12353,204,2,406.76,2,2,2,6,Needs Attention
15648,204,2,639.5,2,2,3,7,Needs Attention
12897,204,4,514.25,2,3,2,7,At Risk - High Value
17871,204,5,1068.95,2,4,3,9,At Risk - High Value
13405,204,5,1198.81,2,4,3,9,At Risk - High Value
14442,204,7,5367.02,2,4,5,11,At Risk - High Value
14896,204,8,1826.0,2,4,4,10,At Risk - High Value
12690,205,1,335.01,2,1,2,5,Needs Attention
13572,205,1,1384.25,2,2,4,8,At Risk - High Value
17556,205,2,300.67,2,2,2,6,Needs Attention
14620,205,2,412.78,2,2,2,6,Needs Attention
13531,205,6,1433.07,2,4,4,10,At Risk - High Value
13659,205,12,4884.68,2,5,5,12,At Risk - High Value
13976,206,4,1192.36,2,4,3,9,At Risk - High Value
14320,206,5,1346.75,2,4,4,10,At Risk - High Value
17504,206,18,9490.17,2,5,5,12,At Risk - High Value
14888,207,1,369.2,2,2,2,6,Needs Attention
15813,207,2,1303.91,2,3,4,9,At Risk - High Value
14489,207,4,1574.93,2,4,4,10,At Risk - High Value
17263,208,1,63.44,2,1,1,4,Needs Attention
14689,208,1,112.8,2,1,1,4,Needs Attention
15333,208,1,1028.56,2,2,3,7,Needs Attention
14873,210,2,854.13,2,3,3,8,At Risk - High Value
12770,210,2,3246.45,2,3,5,10,At Risk - High Value
12857,210,6,3688.0,2,4,5,11,At Risk - High Value
17970,211,1,562.79,2,2,2,6,Needs Attention
16116,211,1,612.78,2,2,3,7,Needs Attention
12590,211,1,9341.26,2,2,5,9,At Risk - High Value
13837,211,2,266.59,2,2,1,5,Needs Attention
16006,211,2,332.82,2,2,2,6,Needs Attention
16244,211,2,1522.75,2,3,4,9,At Risk - High Value
16943,211,3,816.73,2,3,3,8,At Risk - High Value
18218,211,4,1121.84,2,3,3,8,At Risk - High Value
12625,211,4,4678.88,2,4,5,11,At Risk - High Value
14000,211,5,2046.34,2,4,4,10,At Risk - High Value
14988,211,7,2038.65,2,4,4,10,At Risk - High Value
12976,211,8,3156.38,2,4,5,11,At Risk - High Value
18133,212,1,931.5,2,2,3,7,Needs Attention
13235,212,1,1031.07,2,2,3,7,Needs Attention
15729,212,3,192.55,2,3,1,6,At Risk - High Value
14920,212,3,1607.17,2,3,4,9,At Risk - High Value
17889,212,7,746.42,2,4,3,9,At Risk - High Value
13052,212,7,3118.48,2,4,5,11,At Risk - High Value
15732,212,10,1543.97,2,5,4,11,At Risk - High Value
15079,212,11,3625.4,2,5,5,12,At Risk - High Value
13990,213,1,311.3,2,1,2,5,Needs Attention
15063,213,1,370.8,2,2,2,6,Needs Attention
14288,213,1,426.6,2,2,2,6,Needs Attention
15433,213,2,533.3,2,2,2,6,Needs Attention
16431,213,3,623.28,2,3,3,8,At Risk - High Value
15381,213,5,1890.57,2,4,4,10,At Risk - High Value
17597,213,5,3484.09,2,4,5,11,At Risk - High Value
16306,213,7,1124.72,2,4,3,9,At Risk - High Value
18120,214,1,111.15,2,1,1,4,Needs Attention
12821,214,2,220.8,2,2,1,5,Needs Attention
12888,214,2,354.12,2,2,2,6,Needs Attention
12355,214,2,947.61,2,3,3,8,At Risk - High Value
14699,214,4,702.6,2,3,3,8,At Risk - High Value
16756,214,7,1312.37,2,4,4,10,At Risk - High Value
14353,215,3,376.5,2,3,2,7,At Risk - High Value
15092,215,3,776.46,2,3,3,8,At Risk - High Value
13642,215,4,472.2,2,3,2,7,At Risk - High Value
14161,215,7,2996.93,2,4,5,11,At Risk - High Value
13561,215,11,1803.4,2,5,4,11,At Risk - High Value
17174,217,1,59.9,2,1,1,4,Needs Attention
15668,217,1,76.32,2,1,1,4,Needs Attention
16319,217,1,404.4,2,2,2,6,Needs Attention
15552,217,2,252.52,2,2,1,5,Needs Attention
18227,217,2,388.75,2,2,2,6,Needs Attention
12414,217,4,532.41,2,3,2,7,At Risk - High Value
18078,217,4,725.53,2,3,3,8,At Risk - High Value
17604,217,6,942.38,2,4,3,9,At Risk - High Value
13723,217,6,1194.08,2,4,3,9,At Risk - High Value
13952,217,14,12823.52,2,5,5,12,At Risk - High Value
15235,217,16,2772.76,2,5,4,11,At Risk - High Value
14393,218,1,67.95,2,1,1,4,Needs Attention
14340,218,1,134.7,2,1,1,4,Needs Attention
16457,218,1,208.36,2,1,1,4,Needs Attention
14697,218,2,188.61,2,2,1,5,Needs Attention
16990,218,2,344.0,2,2,2,6,Needs Attention
17374,218,3,727.11,2,3,3,8,At Risk - High Value
14423,218,3,916.61,2,3,3,8,At Risk - High Value
16109,218,3,939.48,2,3,3,8,At Risk - High Value
14199,218,4,1091.7,2,3,3,8,At Risk - High Value
13762,218,5,2472.48,2,4,4,10,At Risk - High Value
18239,218,6,1712.26,2,4,4,10,At Risk - High Value
15759,218,7,830.93,2,4,3,9,At Risk - High Value
17578,218,7,1047.33,2,4,3,9,At Risk - High Value
17849,218,8,1063.76,2,4,3,9,At Risk - High Value
13711,218,9,1792.26,2,5,4,11,At Risk - High Value
16610,219,1,75.66,2,1,1,4,Needs Attention
17394,219,1,203.87,2,1,1,4,Needs Attention
17443,219,1,534.24,2,2,2,6,Needs Attention
13731,219,2,610.59,2,2,3,7,Needs Attention
14245,219,2,1693.45,2,3,4,9,At Risk - High Value
17646,219,12,3898.79,2,5,5,12,At Risk - High Value
16055,220,1,134.8,2,1,1,4,Needs Attention
14149,220,1,446.62,2,2,2,6,Needs Attention
17501,220,2,288.6,2,2,2,6,Needs Attention
14304,222,3,1725.01,2,3,4,9,At Risk - High Value
16634,222,6,1649.81,2,4,4,10,At Risk - High Value
17893,225,1,107.21,2,1,1,4,Needs Attention
13229,225,1,160.95,2,1,1,4,Needs Attention
14271,225,2,214.18,2,2,1,5,Needs Attention
15143,225,2,563.63,2,2,2,6,Needs Attention
14022,225,2,792.15,2,2,3,7,Needs Attention
17991,225,3,298.65,2,3,2,7,At Risk - High Value
16227,225,3,1027.22,2,3,3,8,At Risk - High Value
15210,225,3,1176.19,2,3,3,8,At Risk - High Value
15223,225,5,1417.95,2,4,4,10,At Risk - High Value
16965,226,1,192.07,2,1,1,4,Needs Attention
15891,226,1,509.13,2,2,2,6,Needs Attention
17187,226,2,467.71,2,2,2,6,Needs Attention
16698,226,2,1998.0,2,3,4,9,At Risk - High Value
18220,226,6,1921.76,2,4,4,10,At Risk - High Value
17670,227,1,205.7,2,1,1,4,Needs Attention
18183,227,2,632.07,2,2,3,7,Needs Attention
16834,227,2,898.96,2,3,3,8,At Risk - High Value
17277,227,2,1065.35,2,3,3,8,At Risk - High Value
12573,227,5,717.41,2,4,3,9,At Risk - High Value
16823,227,7,2243.09,2,4,4,10,At Risk - High Value
12506,232,1,73.5,2,1,1,4,Needs Attention
12622,232,1,162.1,2,1,1,4,Needs Attention
16587,232,1,225.15,2,1,1,4,Needs Attention
12354,232,1,1079.4,2,2,3,7,Needs Attention
13482,232,2,336.09,2,2,2,6,Needs Attention
17718,232,2,439.18,2,2,2,6,Needs Attention
16163,232,6,2407.98,2,4,4,10,At Risk - High Value
14770,232,8,3637.64,2,5,5,12,At Risk - High Value
15517,233,1,267.03,2,1,1,4,Needs Attention
17120,233,1,307.46,2,1,2,5,Needs Attention
17946,233,2,149.58,2,2,1,5,Needs Attention
14148,233,2,466.29,2,2,2,6,Needs Attention
17548,233,4,731.26,2,3,3,8,At Risk - High Value
13485,233,11,3015.22,2,5,5,12,At Risk - High Value
15225,234,1,409.4,2,2,2,6,Needs Attention
17217,234,2,210.1,2,2,1,5,Needs Attention
14242,234,2,280.55,2,2,1,5,Needs Attention
12585,234,2,1824.1,2,3,4,9,At Risk - High Value
13101,234,4,695.4,2,3,3,8,At Risk - High Value
14672,234,4,1113.14,2,3,3,8,At Risk - High Value
